"Judet","Localitate","Agentie","Km","Cod rutare","ID localitate FAN","Litera cartare"
"Teleorman","Negrenii-Osebiti","Rosiori de Vede","70","3550","25060","F"
"Teleorman","Negrilesti","Rosiori de Vede","35","3550","18774","F"
"Teleorman","Nenciulesti","Alexandria","0","3500","10212","F"
"Teleorman","Nicolae Balcescu","Rosiori de Vede","60","3550","25061","F"
"Teleorman","Obartu","Rosiori de Vede","40","3550","27968","F"
"Teleorman","Odobeasca","Rosiori de Vede","30","3550","18775","F"
"Teleorman","Olteanca","Turnu Magurele","0","3560","18112","F"
"Teleorman","Olteni","Rosiori de Vede","25","3550","18776","F"
"Teleorman","Orbeasca","Alexandria","20","3500","10213","F"
"Teleorman","Orbeasca de Jos","Alexandria","20","3500","25085","F"
"Teleorman","Orbeasca de Sus","Alexandria","20","3500","10214","F"
"Teleorman","Paru Rotund","Alexandria","20","3500","25062","F"
"Teleorman","Pauleasca","Alexandria","0","3500","25086","F"
"Teleorman","Peretu","Rosiori de Vede","0","3550","17913","F"
"Teleorman","Perii Brosteni","Rosiori de Vede","35","3550","18777","F"
"Teleorman","Piatra","Alexandria","30","3500","10215","F"
"Teleorman","Pietrosani","Alexandria","50","3500","10216","F"
"Teleorman","Pleasov","Turnu Magurele","0","3560","18114","F"
"Teleorman","Plopi","Rosiori de Vede","30","3550","27969","F"
"Teleorman","Plopii-Slavitesti","Turnu Magurele","30","3560","26517","F"
"Teleorman","Plosca","Rosiori de Vede","20","3550","17914","F"
"Teleorman","Poeni","Videle","30","3570","18778","F"
"Teleorman","Poiana","Turnu Magurele","0","3560","18116","F"
"Teleorman","Poroschia","Alexandria","0","3500","10218","F"
"Teleorman","Preajba","Videle","55","3570","18780","F"
"Teleorman","Prunaru","Alexandria","35","3500","10220","F"
"Teleorman","Prundu","Turnu Magurele","0","3560","18118","F"
"Teleorman","Purani (Silistea)","Videle","25","3570","18781","F"
"Teleorman","Purani (Vitanesti)","Alexandria","0","3500","10221","F"
"Teleorman","Puranii de Sus","Videle","40","3570","18784","F"
"Teleorman","Putineiu","Turnu Magurele","20","3560","18119","F"
"Teleorman","Radoiesti","Videle","30","3570","17917","F"
"Teleorman","Radoiesti-Deal","Videle","35","3570","25087","F"
"Teleorman","Radoiesti-Vale","Videle","35","3570","25088","F"
"Teleorman","Radulesti","Videle","0","3570","18785","F"
"Teleorman","Rasmiresti","Alexandria","30","3500","25089","F"
"Teleorman","Rosiori de Vede","Rosiori de Vede","0","3550","222","F"
"Teleorman","Rotaresti","Rosiori de Vede","40","3550","18786","F"
"Teleorman","Saceni","Rosiori de Vede","25","3550","17919","F"
"Teleorman","Saelele","Turnu Magurele","23","3560","26670","F"
"Teleorman","Salcia","Rosiori de Vede","25","3550","17920","F"
"Teleorman","Sarbeni","Videle","40","3570","18787","F"
"Teleorman","Sarbenii de Jos","Videle","45","3570","26449","F"
"Teleorman","Satu Nou","Rosiori de Vede","25","3550","18121","F"
"Teleorman","Satul Vechi","Rosiori de Vede","25","3550","17922","F"
"Teleorman","Schitu Poienari","Alexandria","20","3500","25063","F"
"Teleorman","Scrioastea","Rosiori de Vede","0","3550","17923","F"
"Teleorman","Scurtu Mare","Rosiori de Vede","35","3550","18792","F"
"Teleorman","Scurtu-Slavesti","Rosiori de Vede","40","3550","25064","F"
"Teleorman","Seaca","Turnu Magurele","0","3560","18122","F"
"Teleorman","Secara","Turnu Magurele","0","3560","18123","F"
"Teleorman","Segarcea-Deal","Turnu Magurele","0","3560","26575","F"
"Teleorman","Segarcea-Vale","Turnu Magurele","0","3560","26576","F"
"Teleorman","Sericu","Rosiori de Vede","80","3550","17925","F"
"Teleorman","Sfintesti","Rosiori de Vede","20","3550","17926","F"
"Teleorman","Silistea","Videle","40","3570","25090","F"
"Teleorman","Silistea (Vitanesti)","Alexandria","20","3500","25065","F"
"Teleorman","Silistea Gumesti","Rosiori de Vede","50","3550","17927","F"
"Teleorman","Silistea Mica","Videle","45","3570","17928","F"
"Teleorman","Slavesti","Rosiori de Vede","60","3550","17930","F"
"Teleorman","Slobozia Mandra","Turnu Magurele","25","3560","18126","F"
"Teleorman","Smardan","Turnu Magurele","39","3560","31368","F"
"Teleorman","Smardioasa","Alexandria","20","3500","10225","F"
"Teleorman","Socetu","Rosiori de Vede","35","3550","17931","F"
"Teleorman","Soimu","Alexandria","0","3500","10226","F"
"Teleorman","Spatarei","Alexandria","30","3500","10227","F"
"Teleorman","Stefeni","Rosiori de Vede","75","3550","17933","F"
"Teleorman","Stejaru","Rosiori de Vede","25","3550","25066","F"
"Teleorman","Stejaru (Crangeni)","Rosiori de Vede","0","3550","25067","F"
"Teleorman","Storobaneasa","Alexandria","20","3500","10228","F"
"Teleorman","Suhaia","Alexandria","40","3500","10230","F"
"Teleorman","Talpa","Rosiori de Vede","50","3550","17936","F"
"Teleorman","Talpa Postei","Rosiori de Vede","49","3550","25068","F"
"Teleorman","Talpa-Bascoveni","Rosiori de Vede","50","3550","25069","F"
"Teleorman","Talpa-Ograzile","Rosiori de Vede","50","3550","25070","F"
"Teleorman","Tarnava","Videle","30","3570","25071","F"
"Teleorman","Tatarastii de Jos","Rosiori de Vede","60","3550","25072","F"
"Teleorman","Tatarastii de Sus","Rosiori de Vede","60","3550","19203","F"
"Teleorman","Tavarlau","Videle","35","3570","27970","F"
"Teleorman","Tecuci","Rosiori de Vede","40","3550","17937","F"
"Teleorman","Teleormanu","Alexandria","25","3500","10231","F"
"Teleorman","Tiganesti","Alexandria","0","3500","10232","F"
"Teleorman","Traian","Turnu Magurele","0","3560","26513","F"
"Teleorman","Trivalea-Mosteni","Rosiori de Vede","47","3550","25073","F"
"Teleorman","Troianul","Rosiori de Vede","20","3550","25091","F"
"Teleorman","Tudor Vladimirescu","Rosiori de Vede","35","3550","25074","F"
"Teleorman","Tunari","Videle","20","3570","25075","F"
"Teleorman","Turnu Magurele","Turnu Magurele","0","3560","226","F"
"Teleorman","Uda-Clocociov","Turnu Magurele","25","3560","26636","F"
"Teleorman","Uda-Paciurea","Turnu Magurele","0","3560","26672","F"
"Teleorman","Udeni","Videle","60","3570","17940","F"
"Teleorman","Udupu","Rosiori de Vede","60","3550","18798","F"
"Teleorman","Ulmeni","Rosiori de Vede","25","3550","17942","F"
"Teleorman","Urluiu","Rosiori de Vede","30","3550","17943","F"
"Teleorman","Vacaresti","Rosiori de Vede","0","3550","17944","F"
"Teleorman","Vaceni","Alexandria","0","3500","10233","F"
"Teleorman","Valea Ciresului","Videle","40","3570","17945","F"
"Teleorman","Valea Parului","Alexandria","0","3500","10234","F"
"Teleorman","Valea Postei","Rosiori de Vede","35","3550","27971","F"
"Teleorman","Vanatori","Turnu Magurele","25","3560","18130","F"
"Teleorman","Vartoape","Videle","45","3570","25093","F"
"Teleorman","Vartoapele de Jos","Videle","45","3570","25092","F"
"Teleorman","Vartoapele de Sus","Videle","45","3570","25094","F"
"Teleorman","Vatasi","Videle","40","3570","18799","F"
"Teleorman","Vatra","Rosiori de Vede","0","3550","17947","F"
"Teleorman","Vedea","Rosiori de Vede","0","3550","17948","F"
"Teleorman","Videle","Videle","0","3570","246","F"
"Teleorman","Viile","Rosiori de Vede","0","3550","27972","F"
"Teleorman","Viisoara","Alexandria","43","3500","10235","F"
"Teleorman","Vitanesti","Alexandria","0","3500","10236","F"
"Teleorman","Voievoda","Alexandria","25","3500","10237","F"
"Teleorman","Zambreasca","Rosiori de Vede","40","3550","19210","F"
"Teleorman","Zimnicea","Alexandria","0","3500","10238","F"
"Teleorman","Zimnicele","Alexandria","0","3500","25076","F"
"Teleorman","Zlata","Turnu Magurele","0","3560","26673","F"
"Timis","Albina","Timisoara","0","3600","17041","F"
"Timis","Alios","Timisoara","44","3600","17042","F"
"Timis","Altringen","Timisoara","46","3600","25961","F"
"Timis","Babsa","Lugoj","35","3690","13849","F"
"Timis","Bacova","Lugoj","32","3690","17044","F"
"Timis","Balint","Lugoj","20","3690","13850","F"
"Timis","Balosesti","Lugoj","55","3690","13851","F"
"Timis","Banloc","Timisoara","52","3600","17045","F"
"Timis","Bara","Lugoj","30","3690","13852","F"
"Timis","Barateaz","Timisoara","28","3600","17046","F"
"Timis","Barna","Lugoj","22","3690","13853","F"
"Timis","Batesti","Lugoj","40","3690","13854","F"
"Timis","Bazos","Timisoara","0","3600","17047","F"
"Timis","Bazosu Nou","Timisoara","0","3600","25962","F"
"Timis","Beba Veche","Timisoara","92","3600","17049","F"
"Timis","Becicherecu Mic","Timisoara","0","3600","17050","F"
"Timis","Begheiu Mic","Lugoj","35","3690","13855","F"
"Timis","Belint","Lugoj","20","3690","13856","F"
"Timis","Bencecu de Jos","Timisoara","29","3600","25963","F"
"Timis","Bencecu de Sus","Timisoara","32","3600","17051","F"
"Timis","Berecuta","Timisoara","50","3600","17053","F"
"Timis","Beregsau Mare","Timisoara","0","3600","17054","F"
"Timis","Beregsau Mic","Timisoara","0","3600","17055","F"
"Timis","Berini","Timisoara","30","3600","17056","F"
"Timis","Bethausen","Lugoj","20","3690","13857","F"
"Timis","Bichigi","Lugoj","38","3690","13858","F"
"Timis","Biled","Timisoara","26","3600","17058","F"
"Timis","Birda","Timisoara","48","3600","17059","F"
"Timis","Blajova","Timisoara","35","3600","26779","F"
"Timis","Bobda","Timisoara","27","3600","17061","F"
"Timis","Bodo","Lugoj","25","3690","13859","F"
"Timis","Bogda","Timisoara","48","3600","17062","F"
"Timis","Boldur","Lugoj","0","3690","13860","F"
"Timis","Botesti","Lugoj","20","3690","25987","F"
"Timis","Botinesti","Lugoj","30","3690","13861","F"
"Timis","Branesti","Lugoj","46","3690","13862","F"
"Timis","Breazova","Lugoj","48","3690","26792","F"
"Timis","Brestea","Timisoara","53","3600","17063","F"
"Timis","Brestovat","Timisoara","46","3600","17064","F"
"Timis","Bucovat (Dumbrava)","Lugoj","40","3690","25988","F"
"Timis","Bucovat (Remetea Mare)","Timisoara","0","3600","25964","F"
"Timis","Bulgarus","Timisoara","41","3600","17066","F"
"Timis","Bulza","Lugoj","57","3690","27769","F"
"Timis","Bunea Mare","Lugoj","50","3690","26012","F"
"Timis","Bunea Mica","Lugoj","50","3690","26013","F"
"Timis","Butin","Timisoara","65","3600","17068","F"
"Timis","Buzad","Timisoara","47","3600","17069","F"
"Timis","Buzias","Lugoj","25","3690","13864","F"
"Timis","Cadar","Timisoara","42","3600","17070","F"
"Timis","Calacea","Timisoara","28","3600","17071","F"
"Timis","Capat","Lugoj","24","3690","13865","F"
"Timis","Carani","Timisoara","0","3600","17073","F"
"Timis","Carpinis","Timisoara","30","3600","17074","F"
"Timis","Cebza","Timisoara","36","3600","17075","F"
"Timis","Cenad","Timisoara","72","3600","17077","F"
"Timis","Cenei","Timisoara","31","3600","17078","F"
"Timis","Cerna","Timisoara","32","3600","17079","F"
"Timis","Cerneteaz","Timisoara","0","3600","17080","F"
"Timis","Charlotenburg","Timisoara","43","3600","25965","F"
"Timis","Checea","Timisoara","38","3600","17081","F"
"Timis","Cheches","Lugoj","40","3690","27770","F"
"Timis","Cheglevici","Timisoara","79","3600","17082","F"
"Timis","Cherestur","Timisoara","84","3600","17083","F"
"Timis","Cheveresu Mare","Timisoara","0","3600","17084","F"
"Timis","Chisoda","Timisoara","0","3600","17087","F"
"Timis","Chizatau","Lugoj","20","3690","13867","F"
"Timis","Ciacova","Timisoara","32","3600","17088","F"
"Timis","Ciresu","Lugoj","20","3690","13868","F"
"Timis","Ciresu Mic","Lugoj","25","3690","25989","F"
"Timis","Cladova","Lugoj","35","3690","13869","F"
"Timis","Cliciova","Lugoj","35","3690","13870","F"
"Timis","Clopodia","Timisoara","79","3600","17089","F"
"Timis","Colonia Bulgara","Timisoara","0","3600","25981","F"
"Timis","Colonia Fabricii","Lugoj","60","3690","26023","F"
"Timis","Colonia Mica","Lugoj","40","3690","13871","F"
"Timis","Comeat","Timisoara","51","3600","27771","F"
"Timis","Comlosu Mare","Timisoara","59","3600","17091","F"
"Timis","Comlosu Mic","Timisoara","51","3600","17092","F"
"Timis","Cornesti","Timisoara","0","3600","17095","F"
"Timis","Cosarii","Timisoara","65","3600","17096","F"
"Timis","Cosava","Lugoj","40","3690","13872","F"
"Timis","Cosevita","Lugoj","60","3690","13873","F"
"Timis","Costeiu","Lugoj","0","3690","13874","F"
"Timis","Costeiu de Sus","Lugoj","71","3690","13875","F"
"Timis","Covaci","Timisoara","0","3600","17097","F"
"Timis","Crai Nou","Timisoara","40","3600","25982","F"
"Timis","Cralovat","Timisoara","36","3600","17098","F"
"Timis","Criciova","Lugoj","20","3690","13876","F"
"Timis","Crivina","Lugoj","25","3690","13877","F"
"Timis","Crivina de Sus","Lugoj","65","3690","13878","F"
"Timis","Crivobara","Lugoj","45","3690","26818","F"
"Timis","Cruceni","Timisoara","47","3600","17100","F"
"Timis","Curtea","Lugoj","50","3690","13880","F"
"Timis","Cutina","Lugoj","25","3690","13881","F"
"Timis","Darova","Lugoj","0","3690","13882","F"
"Timis","Dejan","Timisoara","65","3600","17101","F"
"Timis","Denta","Timisoara","50","3600","17102","F"
"Timis","Deta","Timisoara","45","3600","17103","F"
"Timis","Dinias","Timisoara","0","3600","17104","F"
"Timis","Dobresti","Lugoj","37","3690","26014","F"
"Timis","Dolat","Timisoara","48","3600","17105","F"
"Timis","Dragoiesti","Lugoj","0","3690","13884","F"
"Timis","Dragomiresti","Lugoj","25","3690","25990","F"
"Timis","Dragsina","Timisoara","0","3600","17107","F"
"Timis","Dragsinesti","Lugoj","45","3690","13885","F"
"Timis","Drinova","Lugoj","25","3690","25991","F"
"Timis","Dubesti","Lugoj","40","3690","25992","F"
"Timis","Duboz","Timisoara","41","3600","17108","F"
"Timis","Dudestii Noi","Timisoara","0","3600","17109","F"
"Timis","Dudestii Vechi","Timisoara","76","3600","17110","F"
"Timis","Dumbrava","Lugoj","35","3690","13886","F"
"Timis","Dumbravita","Timisoara","0","3600","17111","F"
"Timis","Fadimac","Lugoj","27","3690","13888","F"
"Timis","Faget","Lugoj","35","3690","13889","F"
"Timis","Farasesti","Lugoj","59","3690","25993","F"
"Timis","Fardea","Lugoj","45","3690","13890","F"
"Timis","Ferendia","Timisoara","73","3600","17113","F"
"Timis","Fibis","Timisoara","30","3600","17114","F"
"Timis","Ficatar","Lugoj","25","3690","13891","F"
"Timis","Foeni","Timisoara","43","3600","17115","F"
"Timis","Folea","Timisoara","35","3600","17116","F"
"Timis","Gad","Timisoara","55","3600","25983","F"
"Timis","Gaiu Mic","Timisoara","63","3600","25966","F"
"Timis","Gataia","Timisoara","55","3600","17119","F"
"Timis","Gavojdia","Lugoj","0","3690","13893","F"
"Timis","Gelu","Timisoara","33","3600","17120","F"
"Timis","Gherman","Timisoara","68","3600","25984","F"
"Timis","Ghilad","Timisoara","42","3600","17121","F"
"Timis","Ghiroda","Timisoara","0","3600","17122","F"
"Timis","Ghizela","Lugoj","30","3690","13894","F"
"Timis","Giarmata","Timisoara","0","3600","17123","F"
"Timis","Giarmata-Vii","Timisoara","0","3600","25967","F"
"Timis","Giera","Timisoara","59","3600","17124","F"
"Timis","Giroc","Timisoara","0","3600","17126","F"
"Timis","Giulvaz","Timisoara","32","3600","17127","F"
"Timis","Gladna Montana","Lugoj","50","3690","26015","F"
"Timis","Gladna Romana","Lugoj","51","3690","13895","F"
"Timis","Gottlob","Timisoara","52","3600","17128","F"
"Timis","Grabat","Timisoara","50","3600","25985","F"
"Timis","Granicerii","Timisoara","51","3600","17130","F"
"Timis","Grosi","Lugoj","50","3690","25994","F"
"Timis","Gruni","Lugoj","20","3690","26020","F"
"Timis","Hauzesti","Lugoj","40","3690","26021","F"
"Timis","Herendesti","Lugoj","0","3690","13897","F"
"Timis","Herneacova","Timisoara","31","3600","17132","F"
"Timis","Hezeris","Lugoj","0","3690","13898","F"
"Timis","Hisias","Lugoj","30","3690","26819","F"
"Timis","Hitias","Lugoj","30","3690","13899","F"
"Timis","Hodoni","Timisoara","30","3600","17133","F"
"Timis","Hodos (Brestovat)","Timisoara","49","3600","25968","F"
"Timis","Hodos (Darova)","Lugoj","0","3690","13900","F"
"Timis","Homojdia","Lugoj","55","3690","13901","F"
"Timis","Honorici","Lugoj","0","3690","13902","F"
"Timis","Ianova","Timisoara","0","3600","17134","F"
"Timis","Icloda","Timisoara","25","3600","26783","F"
"Timis","Ictar-Budinti","Lugoj","25","3690","13904","F"
"Timis","Iecea Mare","Timisoara","39","3600","17136","F"
"Timis","Iecea Mica","Timisoara","34","3600","17137","F"
"Timis","Iersnic","Lugoj","28","3690","25995","F"
"Timis","Igris","Timisoara","65","3600","17138","F"
"Timis","Iohanisfeld","Timisoara","40","3600","25969","F"
"Timis","Iosif","Timisoara","31","3600","25970","F"
"Timis","Iosifalau","Lugoj","21","3690","13906","F"
"Timis","Ivanda","Timisoara","40","3600","17142","F"
"Timis","Izvin","Timisoara","0","3600","17143","F"
"Timis","Jabar","Lugoj","0","3690","13907","F"
"Timis","Jamu Mare","Timisoara","73","3600","17144","F"
"Timis","Jdioara","Lugoj","22","3690","13908","F"
"Timis","Jebel","Timisoara","0","3600","17146","F"
"Timis","Jena","Lugoj","21","3690","13909","F"
"Timis","Jimbolia","Timisoara","44","3600","17147","F"
"Timis","Jupanesti","Lugoj","50","3690","26016","F"
"Timis","Jupani","Lugoj","25","3690","13910","F"
"Timis","Juresti","Lugoj","20","3690","25996","F"
"Timis","Lapusnic","Lugoj","35","3690","26017","F"
"Timis","Latunas","Timisoara","80","3600","25971","F"
"Timis","Lenauheim","Timisoara","46","3600","17149","F"
"Timis","Leucusesti","Lugoj","30","3690","25997","F"
"Timis","Liebling","Timisoara","35","3600","17150","F"
"Timis","Livezile","Timisoara","59","3600","17152","F"
"Timis","Lovrin","Timisoara","46","3600","17153","F"
"Timis","Lucaret","Timisoara","42","3600","17154","F"
"Timis","Lugoj","Lugoj","0","3690","34","F"
"Timis","Lugojel","Lugoj","0","3690","13911","F"
"Timis","Luncanii de Jos","Lugoj","70","3690","25998","F"
"Timis","Luncanii de Sus","Lugoj","75","3690","13912","F"
"Timis","Lunga","Timisoara","62","3600","17155","F"
"Timis","Macedonia","Timisoara","40","3600","17156","F"
"Timis","Maguri","Lugoj","0","3690","13913","F"
"Timis","Manastire","Timisoara","49","3600","26022","F"
"Timis","Manastiur","Lugoj","30","3690","13914","F"
"Timis","Margina","Lugoj","47","3690","13915","F"
"Timis","Masloc","Timisoara","35","3600","17157","F"
"Timis","Matnicu Mic","Lugoj","45","3690","13916","F"
"Timis","Moravita","Timisoara","60","3600","17160","F"
"Timis","Mosnita Noua","Timisoara","0","3600","17161","F"
"Timis","Mosnita Veche","Timisoara","0","3600","17162","F"
"Timis","Murani","Timisoara","0","3600","17163","F"
"Timis","Nadas","Timisoara","38","3600","25972","F"
"Timis","Nadrag","Lugoj","48","3690","13917","F"
"Timis","Nemesesti","Lugoj","50","3690","26024","F"
"Timis","Nerau","Timisoara","75","3600","17164","F"
"Timis","Nevrincea","Lugoj","25","3690","25999","F"
"Timis","Nitchidorf","Timisoara","37","3600","17165","F"
"Timis","Obad","Timisoara","30","3600","17166","F"
"Timis","Ofsenita","Timisoara","54","3600","17167","F"
"Timis","Ohaba Lunga","Lugoj","40","3690","13918","F"
"Timis","Ohaba Romana","Lugoj","40","3690","26000","F"
"Timis","Ohaba-Forgaci","Lugoj","20","3690","13919","F"
"Timis","Olosag","Lugoj","18","3690","13920","F"
"Timis","Opatita","Timisoara","46","3600","17168","F"
"Timis","Ortisoara","Timisoara","0","3600","17169","F"
"Timis","Otelec","Timisoara","44","3600","17170","F"
"Timis","Otvesti","Timisoara","25","3600","17171","F"
"Timis","Padurani","Lugoj","20","3690","25973","F"
"Timis","Padureni (Jebel)","Timisoara","0","3600","17172","F"
"Timis","Padureni (Victor Vlad Delamarina)","Lugoj","20","3690","26002","F"
"Timis","Paniova","Lugoj","35","3690","26001","F"
"Timis","Parta","Timisoara","0","3600","17173","F"
"Timis","Partos","Timisoara","58","3600","17174","F"
"Timis","Paru","Lugoj","0","3690","13921","F"
"Timis","Peciu Nou","Timisoara","0","3600","17175","F"
"Timis","Percosova","Timisoara","61","3600","17176","F"
"Timis","Periam","Timisoara","55","3600","17177","F"
"Timis","Pesac","Timisoara","48","3600","17178","F"
"Timis","Petroasa Mare","Lugoj","36","3690","26003","F"
"Timis","Petroman","Timisoara","37","3600","17179","F"
"Timis","Petrovaselo","Timisoara","30","3600","25974","F"
"Timis","Pietroasa","Lugoj","65","3690","13922","F"
"Timis","Pini","Lugoj","0","3690","27772","F"
"Timis","Pischia","Timisoara","0","3600","17180","F"
"Timis","Poganesti","Lugoj","20","3690","26004","F"
"Timis","Poieni","Lugoj","79","3690","13923","F"
"Timis","Pordeanu","Timisoara","86","3600","17181","F"
"Timis","Povargina","Lugoj","48","3690","13924","F"
"Timis","Pustinis","Timisoara","45","3600","17182","F"
"Timis","Rachita","Lugoj","33","3690","13926","F"
"Timis","Racovita","Lugoj","36","3690","13927","F"
"Timis","Radmanesti","Lugoj","45","3690","26018","F"
"Timis","Rauti","Timisoara","40","3600","17184","F"
"Timis","Recas","Timisoara","0","3600","17185","F"
"Timis","Remetea Mare","Timisoara","0","3600","17186","F"
"Timis","Remetea Mica","Timisoara","40","3600","17187","F"
"Timis","Remetea-Lunca","Lugoj","40","3690","13928","F"
"Timis","Romanesti","Lugoj","54","3690","26005","F"
"Timis","Rovinita Mare","Timisoara","52","3600","17188","F"
"Timis","Rovinita Mica","Timisoara","57","3600","25975","F"
"Timis","Rudicica","Timisoara","0","3600","26822","F"
"Timis","Rudna","Timisoara","38","3600","17189","F"
"Timis","Sacalaz","Timisoara","0","3600","17190","F"
"Timis","Saceni","Lugoj","20","3690","26006","F"
"Timis","Sacosu Mare","Lugoj","28","3690","13929","F"
"Timis","Sacosu Turcesc","Timisoara","0","3600","17191","F"
"Timis","Sag","Timisoara","0","3600","17192","F"
"Timis","Salbagel","Lugoj","20","3690","13930","F"
"Timis","Salciua Noua","Timisoara","37","3600","27074","F"
"Timis","Sanandrei","Timisoara","0","3600","17193","F"
"Timis","Sandra","Timisoara","34","3600","17194","F"
"Timis","Sangeorge","Timisoara","50","3600","17196","F"
"Timis","Sanmartinu Maghiar","Timisoara","40","3600","25986","F"
"Timis","Sanmartinu Sarbesc","Timisoara","30","3600","17197","F"
"Timis","Sanmihaiu German","Timisoara","0","3600","25976","F"
"Timis","Sanmihaiu Roman","Timisoara","0","3600","17198","F"
"Timis","Sannicolau Mare","Timisoara","0","3600","17199","F"
"Timis","Sanovita","Lugoj","25","3690","13931","F"
"Timis","Sanpetru Mare","Timisoara","57","3600","17200","F"
"Timis","Sanpetru Mic","Timisoara","37","3600","25977","F"
"Timis","Saravale","Timisoara","60","3600","17201","F"
"Timis","Sarazani","Lugoj","20","3690","26007","F"
"Timis","Sarbova","Lugoj","32","3690","17202","F"
"Timis","Satchinez","Timisoara","32","3600","17203","F"
"Timis","Sculia","Timisoara","55","3600","17205","F"
"Timis","Secas","Lugoj","40","3690","13933","F"
"Timis","Seceani","Timisoara","35","3600","17206","F"
"Timis","Semlacu Mare","Timisoara","65","3600","17207","F"
"Timis","Semlacu Mic","Timisoara","65","3600","25979","F"
"Timis","Silagiu","Lugoj","30","3690","13934","F"
"Timis","Sinersig","Lugoj","18","3690","13935","F"
"Timis","Sintar","Timisoara","50","3600","26864","F"
"Timis","Sintesti","Lugoj","45","3690","13936","F"
"Timis","Sipet","Timisoara","45","3600","17208","F"
"Timis","Soca","Timisoara","53","3600","17209","F"
"Timis","Spata","Lugoj","45","3690","26820","F"
"Timis","Stamora Germana","Timisoara","58","3600","17211","F"
"Timis","Stamora Romana","Timisoara","28","3600","17213","F"
"Timis","Stanciova","Timisoara","35","3600","17214","F"
"Timis","Stiuca","Lugoj","25","3690","13937","F"
"Timis","Sudrias","Lugoj","21","3690","13938","F"
"Timis","Surducu Mic","Lugoj","24","3690","26008","F"
"Timis","Susani","Lugoj","25","3690","13940","F"
"Timis","Sustra","Timisoara","29","3600","17215","F"
"Timis","Tapia","Lugoj","0","3690","26009","F"
"Timis","Targoviste","Lugoj","25","3690","26010","F"
"Timis","Temeresti","Lugoj","40","3690","13941","F"
"Timis","Teremia Mare","Timisoara","70","3600","17217","F"
"Timis","Teremia Mica","Timisoara","74","3600","17218","F"
"Timis","Tes","Timisoara","44","3600","13942","F"
"Timis","Timisoara","Timisoara","0","3600","64","F"
"Timis","Tipari","Lugoj","0","3690","13943","F"
"Timis","Toager","Timisoara","57","3600","17220","F"
"Timis","Tomesti","Lugoj","60","3690","13944","F"
"Timis","Tomnatic","Timisoara","56","3600","17221","F"
"Timis","Topla","Lugoj","45","3690","26011","F"
"Timis","Topolovatu Mare","Timisoara","33","3600","17222","F"
"Timis","Topolovatu Mic","Lugoj","45","3690","13945","F"
"Timis","Tormac","Timisoara","38","3600","17223","F"
"Timis","Traian Vuia","Lugoj","25","3690","13946","F"
"Timis","Uihei","Timisoara","38","3600","17224","F"
"Timis","Uivar","Timisoara","42","3600","17225","F"
"Timis","Uliuc","Timisoara","0","3600","17226","F"
"Timis","Unip","Timisoara","0","3600","17227","F"
"Timis","Urseni","Timisoara","0","3600","17229","F"
"Timis","Utvin","Timisoara","0","3600","17230","F"
"Timis","Valcani","Timisoara","84","3600","17231","F"
"Timis","Valea Lunga Romana","Lugoj","0","3690","13947","F"
"Timis","Varias","Timisoara","40","3600","17232","F"
"Timis","Victor Vlad Delamarina","Lugoj","0","3690","26019","F"
"Timis","Visag","Lugoj","25","3690","13949","F"
"Timis","Vizejdia","Timisoara","57","3600","17233","F"
"Timis","Vizma","Lugoj","45","3690","25980","F"
"Timis","Voiteg","Timisoara","35","3600","17234","F"
"Timis","Vucova","Timisoara","30","3600","25978","F"
"Timis","Zgribesti","Lugoj","27","3690","13951","F"
"Timis","Zolt","Lugoj","55","3690","26821","F"
"Timis","Zorani","Lugoj","44","3690","26025","F"
"Tulcea","Agighiol","Tulcea","0","3700","17238","F"
"Tulcea","Alba","Tulcea","35","3700","25098","F"
"Tulcea","Ardealu","Tulcea","70","3700","27973","F"
"Tulcea","Atmagea","Tulcea","45","3700","17239","F"
"Tulcea","Babadag","Tulcea","35","3700","17240","F"
"Tulcea","Baia","Tulcea","55","3700","17241","F"
"Tulcea","Balabancea","Tulcea","45","3700","25099","F"
"Tulcea","Baltenii de Jos","Tulcea","45","3700","25125","F"
"Tulcea","Baltenii de Sus","Tulcea","20","3700","17242","F"
"Tulcea","Beidaud","Tulcea","65","3700","17243","F"
"Tulcea","Bestepe","Tulcea","27","3700","17244","F"
"Tulcea","C.A. Rosetti","Tulcea","100","3700","25135","F"
"Tulcea","Calfa","Tulcea","65","3700","25100","F"
"Tulcea","Camena","Tulcea","60","3700","17246","F"
"Tulcea","Caprioara","Tulcea","50","3700","25102","F"
"Tulcea","Caraorman","Tulcea","50","3700","17247","F"
"Tulcea","Carcaliu","Tulcea","85","3700","17248","F"
"Tulcea","Cardon","Tulcea","80","3700","25136","F"
"Tulcea","Carjelari","Tulcea","75","3700","17249","F"
"Tulcea","Casimcea","Tulcea","85","3700","17251","F"
"Tulcea","Caslita","Tulcea","0","3700","25101","F"
"Tulcea","Cataloi","Tulcea","0","3700","17252","F"
"Tulcea","Caugagia","Tulcea","55","3700","17253","F"
"Tulcea","Ceamurlia de Jos","Tulcea","55","3700","25128","F"
"Tulcea","Ceamurlia de Sus","Tulcea","60","3700","25103","F"
"Tulcea","Ceatalchioi","Tulcea","40","3700","25104","F"
"Tulcea","Cerbu","Tulcea","65","3700","25105","F"
"Tulcea","Cerna","Tulcea","55","3700","17256","F"
"Tulcea","Chilia Veche","Tulcea","80","3700","17259","F"
"Tulcea","Cismeaua Noua","Tulcea","70","3700","25106","F"
